Data from USB2G147421__42__12-56-38-567.txt Node

Date: Tue Jun 28 12:56:38 UTC 2022
User: yes
Spectrometer: USB2G14742
Trigger mode: 4
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.471	-153.11
339.856	-4.11
340.241	-5.11
340.625	-6.11
341.01	-0.11
341.395	41.89
341.779	7.89
342.163	8.89
342.548	12.89
342.932	12.89
343.317	10.89
343.701	11.89
344.085	8.89
344.469	3.89
344.853	5.89
345.238	4.89
345.622	9.89
346.006	27.89
346.39	3.89
346.774	13.89
347.157	7.89
347.541	8.89
347.925	6.89
348.309	6.89
348.693	31.89
349.076	8.89
349.46	17.89
349.843	18.89
350.227	15.89
350.61	65.89
350.994	17.89
351.377	10.89
351.761	30.89
352.144	27.89
352.527	4.89
352.91	8.89
353.294	8.89
353.677	15.89
354.06	13.89
354.443	97.89
354.826	5.89
355.209	7.89
355.592	-1.11
355.975	12.89
356.358	19.89
356.74	18.89
357.123	7.89
357.506	5.89
357.889	9.89
358.271	14.89
358.654	9.89
359.036	12.89
359.419	11.89
359.801	10.89
360.184	12.89
360.566	12.89
360.948	23.89
361.331	12.89
361.713	7.89
362.095	19.89
362.477	4.89
362.859	6.89
363.241	8.89
363.623	7.89
364.005	17.89
364.387	16.89
364.769	10.89
365.151	12.89
365.533	34.89
365.915	26.89
366.296	7.89
366.678	60.89
367.06	9.89
367.441	18.89
367.823	24.89
368.204	12.89
368.586	10.89
368.967	14.89
369.348	18.89
369.73	17.89
370.111	13.89
370.492	6.89
370.873	16.89
371.255	41.89
371.636	7.89
372.017	18.89
372.398	18.89
372.779	20.89
373.16	16.89
373.54	1.89
373.921	13.89
374.302	7.89
374.683	14.89
375.064	14.89
375.444	9.89
375.825	15.89
376.205	11.89
376.586	19.89
376.966	15.89
377.347	18.89
377.727	7.89
378.108	10.89
378.488	12.89
378.868	2.89
379.248	15.89
379.629	8.89
380.009	38.89
380.389	11.89
380.769	13.89
381.149	11.89
381.529	26.89
381.909	21.89
382.289	10.89
382.668	88.89
383.048	13.89
383.428	10.89
383.808	6.89
384.187	12.89
384.567	11.89
384.946	9.89
385.326	15.89
385.705	22.89
386.085	8.89
386.464	24.89
386.844	16.89
387.223	12.89
387.602	12.89
387.981	17.89
388.361	12.89
388.74	20.89
389.119	6.89
389.498	18.89
389.877	13.89
390.256	4.89
390.635	22.89
391.013	19.89
391.392	10.89
391.771	55.89
392.15	16.89
392.528	16.89
392.907	7.89
393.286	19.89
393.664	20.89
394.043	9.89
394.421	9.89
394.8	10.89
395.178	5.89
395.556	15.89
395.935	17.89
396.313	12.89
396.691	17.89
397.069	10.89
397.447	3.89
397.825	13.89
398.203	11.89
398.581	23.89
398.959	8.89
399.337	17.89
399.715	73.89
400.093	7.89
400.471	9.89
400.848	9.89
401.226	14.89
401.604	17.89
401.981	10.89
402.359	14.89
402.736	12.89
403.114	40.89
403.491	16.89
403.868	20.89
404.246	47.89
404.623	31.89
405	11.89
405.377	4.89
405.755	15.89
406.132	5.89
406.509	2.89
406.886	16.89
407.263	23.89
407.64	8.89
408.017	18.89
408.393	20.89
408.77	17.89
409.147	9.89
409.524	7.89
409.9	16.89
410.277	16.89
410.653	16.89
411.03	18.89
411.406	4.89
411.783	38.89
412.159	19.89
412.536	19.89
412.912	5.89
