Data from USB2G147421__34__12-53-38-382.txt Node

Date: Tue Jun 28 12:53:38 UTC 2022
User: yes
Spectrometer: USB2G14742
Trigger mode: 4
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.471	-152.33
339.856	-3.33
340.241	-4.33
340.625	-5.33
341.01	-3.33
341.395	46.67
341.779	8.67
342.163	5.67
342.548	10.67
342.932	14.67
343.317	9.67
343.701	9.67
344.085	8.67
344.469	3.67
344.853	6.67
345.238	1.67
345.622	13.67
346.006	28.67
346.39	4.67
346.774	9.67
347.157	8.67
347.541	6.67
347.925	6.67
348.309	14.67
348.693	26.67
349.076	9.67
349.46	20.67
349.843	13.67
350.227	12.67
350.61	67.67
350.994	18.67
351.377	12.67
351.761	38.67
352.144	31.67
352.527	6.67
352.91	10.67
353.294	10.67
353.677	14.67
354.06	17.67
354.443	92.67
354.826	7.67
355.209	2.67
355.592	1.67
355.975	14.67
356.358	18.67
356.74	16.67
357.123	12.67
357.506	11.67
357.889	12.67
358.271	19.67
358.654	5.67
359.036	17.67
359.419	3.67
359.801	11.67
360.184	17.67
360.566	17.67
360.948	27.67
361.331	9.67
361.713	6.67
362.095	23.67
362.477	6.67
362.859	9.67
363.241	14.67
363.623	10.67
364.005	19.67
364.387	20.67
364.769	14.67
365.151	10.67
365.533	40.67
365.915	29.67
366.296	11.67
366.678	59.67
367.06	10.67
367.441	18.67
367.823	25.67
368.204	9.67
368.586	7.67
368.967	17.67
369.348	17.67
369.73	18.67
370.111	11.67
370.492	6.67
370.873	15.67
371.255	43.67
371.636	15.67
372.017	15.67
372.398	23.67
372.779	19.67
373.16	12.67
373.54	6.67
373.921	8.67
374.302	5.67
374.683	17.67
375.064	4.67
375.444	5.67
375.825	15.67
376.205	11.67
376.586	21.67
376.966	15.67
377.347	16.67
377.727	13.67
378.108	9.67
378.488	10.67
378.868	7.67
379.248	13.67
379.629	17.67
380.009	36.67
380.389	13.67
380.769	16.67
381.149	8.67
381.529	26.67
381.909	28.67
382.289	9.67
382.668	94.67
383.048	14.67
383.428	6.67
383.808	9.67
384.187	8.67
384.567	21.67
384.946	11.67
385.326	18.67
385.705	25.67
386.085	9.67
386.464	18.67
386.844	17.67
387.223	15.67
387.602	8.67
387.981	13.67
388.361	8.67
388.74	19.67
389.119	8.67
389.498	20.67
389.877	15.67
390.256	8.67
390.635	24.67
391.013	17.67
391.392	9.67
391.771	52.67
392.15	15.67
392.528	13.67
392.907	11.67
393.286	19.67
393.664	24.67
394.043	12.67
394.421	19.67
394.8	13.67
395.178	12.67
395.556	18.67
395.935	18.67
396.313	16.67
396.691	16.67
397.069	8.67
397.447	8.67
397.825	17.67
398.203	11.67
398.581	20.67
398.959	16.67
399.337	16.67
399.715	78.67
400.093	5.67
400.471	8.67
400.848	8.67
401.226	14.67
401.604	15.67
401.981	7.67
402.359	11.67
402.736	7.67
403.114	44.67
403.491	20.67
403.868	21.67
404.246	51.67
404.623	22.67
405	11.67
405.377	15.67
405.755	21.67
406.132	4.67
406.509	8.67
406.886	15.67
407.263	20.67
407.64	7.67
408.017	13.67
408.393	21.67
408.77	19.67
409.147	12.67
409.524	14.67
409.9	16.67
410.277	15.67
410.653	17.67
411.03	16.67
411.406	7.67
411.783	40.67
412.159	14.67
412.536	15.67
412.912	4.67
413.288	25.67
413.664	8.67
414.04	8.67
414.417	24.67
414.793	16.67
415.169	14.67
415.545	23.67
415.921	16.67
416.297	31.67
416.672	6.67
417.048	7.67
417.424	6.67
417.8	35.67
418.175	9.67
418.551	7.67
418.927	7.67
419.302	75.67
419.678	22.67
420.053	9.67
420.429	21.67
420.804	8.67
421.179	7.67
421.554	9.67
421.93	15.67
422.305	67.67
422.68	15.67
423.055	13.67
423.43	13.67
423.805	13.67
424.18	7.67
424.555	15.67
424.93	14.67
425.305	7.67
425.68	16.67
426.054	10.67
426.429	15.67
426.804	19.67
427.178	22.67
427.553	9.67
427.927	67.67
428.302	14.67
428.676	11.67
429.051	12.67
429.425	5.67
429.799	28.67
430.174	14.67
430.548	12.67
430.922	23.67
431.296	13.67
431.67	17.67
432.044	24.67
432.418	10.67
432.792	8.67
433.166	11.67
433.54	21.67
433.914	26.67
434.287	16.67
434.661	11.67
435.035	16.67
435.408	10.67
435.782	18.67
436.156	16.67
436.529	59.67
436.903	11.67
437.276	14.67
437.649	27.67
