Data from USB2G147421__81__13-16-59-008.txt Node

Date: Tue Jun 28 13:16:59 UTC 2022
User: yes
Spectrometer: USB2G14742
Trigger mode: 4
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.471	-151.89
339.856	-2.89
340.241	-4.89
340.625	-5.89
341.01	-4.89
341.395	41.11
341.779	11.11
342.163	10.11
342.548	15.11
342.932	9.11
343.317	5.11
343.701	13.11
344.085	15.11
344.469	7.11
344.853	7.11
345.238	2.11
345.622	11.11
346.006	23.11
346.39	7.11
346.774	13.11
347.157	12.11
347.541	10.11
347.925	6.11
348.309	6.11
348.693	29.11
349.076	9.11
349.46	24.11
349.843	18.11
350.227	13.11
350.61	70.11
350.994	18.11
351.377	13.11
351.761	36.11
352.144	26.11
352.527	4.11
352.91	11.11
353.294	10.11
353.677	14.11
354.06	14.11
354.443	90.11
354.826	7.11
355.209	6.11
355.592	3.11
355.975	9.11
356.358	20.11
356.74	14.11
357.123	11.11
357.506	9.11
357.889	15.11
358.271	21.11
358.654	8.11
359.036	17.11
359.419	12.11
359.801	12.11
360.184	12.11
360.566	20.11
360.948	28.11
361.331	17.11
361.713	7.11
362.095	25.11
362.477	9.11
362.859	12.11
363.241	19.11
363.623	12.11
364.005	18.11
364.387	26.11
364.769	13.11
365.151	11.11
365.533	34.11
365.915	35.11
366.296	12.11
366.678	66.11
367.06	14.11
367.441	17.11
367.823	24.11
368.204	15.11
368.586	13.11
368.967	16.11
369.348	19.11
369.73	23.11
370.111	12.11
370.492	10.11
370.873	17.11
371.255	42.11
371.636	18.11
372.017	10.11
372.398	23.11
372.779	22.11
373.16	9.11
373.54	8.11
373.921	12.11
374.302	6.11
374.683	16.11
375.064	8.11
375.444	10.11
375.825	16.11
376.205	16.11
376.586	17.11
376.966	16.11
377.347	18.11
377.727	9.11
378.108	16.11
378.488	13.11
378.868	4.11
379.248	16.11
379.629	11.11
380.009	43.11
380.389	14.11
380.769	17.11
381.149	16.11
381.529	30.11
381.909	34.11
382.289	17.11
382.668	94.11
383.048	13.11
383.428	8.11
383.808	6.11
384.187	9.11
384.567	22.11
384.946	10.11
385.326	17.11
385.705	22.11
386.085	6.11
386.464	20.11
386.844	18.11
387.223	14.11
387.602	10.11
387.981	17.11
388.361	16.11
388.74	18.11
389.119	8.11
389.498	15.11
389.877	18.11
390.256	9.11
390.635	21.11
391.013	17.11
391.392	12.11
391.771	53.11
392.15	21.11
392.528	18.11
392.907	6.11
393.286	19.11
393.664	26.11
394.043	12.11
394.421	16.11
394.8	14.11
395.178	7.11
395.556	21.11
395.935	17.11
396.313	14.11
396.691	20.11
397.069	12.11
397.447	13.11
397.825	12.11
398.203	11.11
398.581	25.11
398.959	14.11
399.337	24.11
399.715	80.11
400.093	8.11
400.471	12.11
400.848	6.11
401.226	15.11
401.604	14.11
401.981	14.11
402.359	21.11
402.736	13.11
403.114	49.11
403.491	20.11
403.868	21.11
404.246	60.11
404.623	29.11
405	12.11
405.377	9.11
405.755	18.11
406.132	7.11
406.509	5.11
406.886	18.11
407.263	20.11
407.64	2.11
408.017	19.11
408.393	21.11
408.77	18.11
409.147	13.11
409.524	13.11
409.9	24.11
410.277	18.11
410.653	18.11
411.03	18.11
411.406	6.11
411.783	34.11
412.159	19.11
412.536	15.11
412.912	12.11
413.288	25.11
413.664	12.11
414.04	6.11
414.417	20.11
414.793	17.11
415.169	16.11
415.545	27.11
415.921	25.11
416.297	31.11
416.672	9.11
417.048	13.11
417.424	6.11
417.8	44.11
418.175	12.11
418.551	11.11
418.927	3.11
419.302	73.11
419.678	27.11
420.053	11.11
420.429	20.11
420.804	9.11
421.179	4.11
421.554	12.11
421.93	15.11
422.305	68.11
422.68	16.11
423.055	15.11
423.43	17.11
423.805	15.11
424.18	10.11
424.555	18.11
424.93	14.11
425.305	10.11
425.68	13.11
426.054	18.11
426.429	19.11
426.804	16.11
427.178	24.11
427.553	11.11
427.927	66.11
428.302	12.11
428.676	12.11
429.051	14.11
429.425	13.11
429.799	21.11
430.174	14.11
430.548	18.11
430.922	24.11
431.296	14.11
431.67	28.11
432.044	24.11
432.418	13.11
432.792	8.11
433.166	11.11
433.54	16.11
433.914	22.11
434.287	19.11
434.661	11.11
435.035	18.11
435.408	14.11
435.782	16.11
436.156	18.11
436.529	62.11
436.903	15.11
437.276	14.11
437.649	29.11
438.023	54.11
438.396	19.11
438.769	20.11
439.142	18.11
439.515	27.11
439.889	25.11
440.262	22.11
440.635	31.11
441.008	26.11
441.38	18.11
441.753	19.11
442.126	18.11
442.499	17.11
442.872	74.11
443.244	64.11
443.617	11.11
443.99	28.11
444.362	25.11
444.735	12.11
445.107	16.11
445.48	50.11
445.852	11.11
446.224	17.11
446.597	20.11
446.969	24.11
447.341	30.11
447.713	32.11
448.085	23.11
448.457	22.11
448.829	21.11
449.201	32.11
449.573	22.11
449.945	29.11
450.317	16.11
450.689	26.11
451.061	22.11
451.432	17.11
451.804	27.11
452.176	38.11
