Data from USB2G147421__19__12-43-50-671.txt Node

Date: Tue Jun 28 12:43:50 UTC 2022
User: yes
Spectrometer: USB2G14742
Trigger mode: 4
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.471	-151.11
339.856	-7.11
340.241	-6.11
340.625	-0.11
341.01	-1.11
341.395	41.89
341.779	7.89
342.163	9.89
342.548	11.89
342.932	18.89
343.317	5.89
343.701	7.89
344.085	9.89
344.469	5.89
344.853	4.89
345.238	3.89
345.622	9.89
346.006	26.89
346.39	7.89
346.774	10.89
347.157	10.89
347.541	11.89
347.925	10.89
348.309	10.89
348.693	30.89
349.076	8.89
349.46	27.89
349.843	19.89
350.227	10.89
350.61	66.89
350.994	12.89
351.377	12.89
351.761	31.89
352.144	26.89
352.527	8.89
352.91	8.89
353.294	13.89
353.677	16.89
354.06	9.89
354.443	94.89
354.826	10.89
355.209	3.89
355.592	5.89
355.975	8.89
356.358	17.89
356.74	16.89
357.123	12.89
357.506	9.89
357.889	14.89
358.271	21.89
358.654	7.89
359.036	14.89
359.419	13.89
359.801	13.89
360.184	12.89
360.566	13.89
360.948	31.89
361.331	9.89
361.713	6.89
362.095	21.89
362.477	6.89
362.859	13.89
363.241	13.89
363.623	12.89
364.005	22.89
364.387	27.89
364.769	10.89
365.151	15.89
365.533	34.89
365.915	31.89
366.296	12.89
366.678	60.89
367.06	10.89
367.441	14.89
367.823	28.89
368.204	12.89
368.586	12.89
368.967	13.89
369.348	20.89
369.73	15.89
370.111	14.89
370.492	7.89
370.873	19.89
371.255	38.89
371.636	15.89
372.017	20.89
372.398	23.89
372.779	17.89
373.16	11.89
373.54	5.89
373.921	14.89
374.302	8.89
374.683	17.89
375.064	11.89
375.444	9.89
375.825	18.89
376.205	14.89
376.586	22.89
376.966	15.89
377.347	16.89
377.727	12.89
378.108	14.89
378.488	11.89
378.868	8.89
379.248	17.89
379.629	15.89
380.009	45.89
380.389	12.89
380.769	17.89
381.149	12.89
381.529	28.89
381.909	25.89
382.289	9.89
382.668	99.89
383.048	13.89
383.428	3.89
383.808	11.89
384.187	8.89
384.567	21.89
384.946	7.89
385.326	22.89
385.705	16.89
386.085	8.89
386.464	23.89
386.844	17.89
387.223	11.89
387.602	9.89
387.981	18.89
388.361	11.89
388.74	18.89
389.119	9.89
389.498	16.89
389.877	16.89
390.256	12.89
390.635	23.89
391.013	14.89
391.392	12.89
391.771	53.89
392.15	16.89
392.528	17.89
392.907	10.89
393.286	14.89
393.664	19.89
394.043	7.89
394.421	12.89
394.8	11.89
395.178	6.89
395.556	21.89
395.935	12.89
396.313	10.89
396.691	18.89
397.069	11.89
397.447	8.89
397.825	16.89
398.203	13.89
398.581	26.89
398.959	14.89
399.337	16.89
399.715	73.89
400.093	8.89
400.471	9.89
400.848	8.89
401.226	12.89
401.604	7.89
401.981	10.89
402.359	12.89
402.736	13.89
403.114	42.89
403.491	22.89
403.868	22.89
404.246	53.89
404.623	26.89
405	17.89
405.377	14.89
405.755	21.89
406.132	10.89
406.509	5.89
406.886	16.89
407.263	26.89
407.64	5.89
408.017	17.89
408.393	19.89
408.77	22.89
409.147	13.89
409.524	11.89
409.9	16.89
410.277	16.89
410.653	14.89
411.03	15.89
411.406	7.89
411.783	38.89
412.159	19.89
412.536	22.89
412.912	6.89
413.288	28.89
413.664	11.89
414.04	7.89
414.417	27.89
414.793	11.89
415.169	19.89
415.545	29.89
415.921	21.89
416.297	32.89
416.672	9.89
417.048	12.89
417.424	12.89
417.8	44.89
418.175	13.89
418.551	7.89
418.927	8.89
419.302	75.89
419.678	25.89
420.053	8.89
420.429	23.89
420.804	11.89
421.179	7.89
421.554	14.89
