Data from USB2G147421__44__12-56-42-664.txt Node

Date: Tue Jun 28 12:56:42 UTC 2022
User: yes
Spectrometer: USB2G14742
Trigger mode: 4
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.471	-152.83
339.856	-3.83
340.241	-0.83
340.625	-4.83
341.01	-2.83
341.395	37.17
341.779	14.17
342.163	8.17
342.548	10.17
342.932	16.17
343.317	6.17
343.701	11.17
344.085	12.17
344.469	7.17
344.853	5.17
345.238	1.17
345.622	13.17
346.006	23.17
346.39	2.17
346.774	15.17
347.157	13.17
347.541	8.17
347.925	2.17
348.309	9.17
348.693	28.17
349.076	17.17
349.46	23.17
349.843	13.17
350.227	9.17
350.61	69.17
350.994	12.17
351.377	13.17
351.761	31.17
352.144	22.17
352.527	4.17
352.91	14.17
353.294	9.17
353.677	13.17
354.06	13.17
354.443	88.17
354.826	3.17
355.209	6.17
355.592	5.17
355.975	9.17
356.358	16.17
356.74	14.17
357.123	9.17
357.506	11.17
357.889	14.17
358.271	18.17
358.654	12.17
359.036	14.17
359.419	14.17
359.801	10.17
360.184	10.17
360.566	10.17
360.948	24.17
361.331	11.17
361.713	10.17
362.095	21.17
362.477	3.17
362.859	12.17
363.241	12.17
363.623	6.17
364.005	21.17
364.387	20.17
364.769	9.17
365.151	15.17
365.533	34.17
365.915	28.17
366.296	10.17
366.678	58.17
367.06	11.17
367.441	19.17
367.823	31.17
368.204	13.17
368.586	13.17
368.967	19.17
369.348	24.17
369.73	19.17
370.111	13.17
370.492	6.17
370.873	12.17
371.255	41.17
371.636	13.17
372.017	19.17
372.398	28.17
372.779	19.17
373.16	17.17
373.54	5.17
373.921	9.17
374.302	8.17
374.683	19.17
375.064	14.17
375.444	2.17
375.825	15.17
376.205	9.17
376.586	17.17
376.966	14.17
377.347	12.17
377.727	7.17
378.108	13.17
378.488	10.17
378.868	6.17
379.248	13.17
379.629	10.17
380.009	39.17
380.389	11.17
380.769	12.17
381.149	14.17
381.529	31.17
381.909	29.17
382.289	15.17
382.668	98.17
383.048	14.17
383.428	5.17
383.808	11.17
384.187	12.17
384.567	9.17
384.946	10.17
385.326	19.17
385.705	28.17
386.085	7.17
386.464	20.17
386.844	14.17
387.223	12.17
387.602	10.17
387.981	13.17
388.361	8.17
388.74	19.17
389.119	10.17
389.498	20.17
389.877	14.17
390.256	8.17
390.635	21.17
391.013	20.17
391.392	7.17
391.771	47.17
392.15	21.17
392.528	13.17
392.907	10.17
393.286	15.17
393.664	21.17
394.043	7.17
394.421	16.17
394.8	12.17
395.178	8.17
395.556	13.17
395.935	13.17
396.313	15.17
396.691	13.17
397.069	9.17
397.447	7.17
397.825	13.17
398.203	17.17
398.581	27.17
398.959	11.17
399.337	17.17
399.715	74.17
400.093	8.17
400.471	9.17
400.848	8.17
401.226	16.17
401.604	9.17
401.981	9.17
402.359	17.17
402.736	11.17
403.114	42.17
403.491	18.17
403.868	22.17
404.246	58.17
404.623	26.17
405	18.17
405.377	12.17
405.755	19.17
406.132	8.17
406.509	9.17
406.886	15.17
407.263	22.17
407.64	8.17
408.017	15.17
408.393	17.17
408.77	16.17
409.147	14.17
409.524	13.17
409.9	16.17
410.277	19.17
410.653	17.17
411.03	20.17
411.406	10.17
411.783	35.17
412.159	15.17
412.536	21.17
412.912	3.17
413.288	19.17
413.664	6.17
414.04	6.17
414.417	20.17
414.793	14.17
415.169	21.17
415.545	25.17
415.921	18.17
416.297	29.17
416.672	8.17
417.048	16.17
417.424	11.17
417.8	37.17
418.175	13.17
418.551	11.17
418.927	11.17
419.302	76.17
419.678	24.17
420.053	1.17
420.429	21.17
420.804	13.17
421.179	10.17
421.554	13.17
421.93	13.17
422.305	62.17
422.68	19.17
423.055	12.17
423.43	16.17
423.805	11.17
424.18	5.17
424.555	12.17
424.93	13.17
425.305	5.17
425.68	11.17
426.054	11.17
426.429	15.17
426.804	21.17
427.178	26.17
427.553	12.17
427.927	66.17
428.302	13.17
428.676	18.17
429.051	12.17
429.425	3.17
429.799	24.17
430.174	16.17
430.548	14.17
430.922	26.17
431.296	9.17
431.67	28.17
432.044	27.17
432.418	13.17
432.792	7.17
433.166	9.17
433.54	18.17
433.914	26.17
434.287	20.17
434.661	8.17
435.035	16.17
435.408	16.17
435.782	18.17
